1433-04-27L0	왕실-의식(儀式) 
1433-05-03L0	외교-야(野) 군사-군정(軍政) 군사-휼병(恤兵) 군사-전쟁(戰爭) 교통-육운(陸運) 
1433-05-04L0	외교-야(野) 
1433-05-16L0	인사-임면(任免) 인사-관리(管理) 
1433-05-21L0	인사-임면(任免) 행정-지방행정(地方行政) 재정-창고(倉庫) 
1433-05-22L0	구휼(救恤) 외교-명(明) 외교-야(野) 군사-관방(關防) 군사-휼병(恤兵) 인사-임면(任免) 사법-탄핵(彈劾) 사법-재판(裁判) 
1433-05-28L0	군사-군정(軍政) 군사-병법(兵法) 군사-부방(赴防) 군사-관방(關防) 호구-이동(移動) 인사-임면(任免) 인사-관리(管理) 행정-지방행정(地方行政) 외교-야(野) 
1433-06-01L0	인사-임면(任免) 인사-관리(管理) 외교-야(野) 
1433-06-06L0	군사-군정(軍政) 군사-통신(通信) 행정-지방행정(地方行政) 외교-야(野) 
1433-06-11L0	외교-야(野) 군사-부방(赴防) 군사-병법(兵法) 
1433-06-14L0	왕실-비빈(妃嬪) 왕실-종친(宗親) 인사-임면(任免) 인사-관리(管理) 사법-행형(行刑) 행정-지방행정(地方行政) 역사-고사(故事) 외교-왜(倭) 군사-군정(軍政) 
1433-06-18L0	외교-명(明) 외교-야(野) 군사-전쟁(戰爭) 
1433-06-20L0	외교-야(野) 군사-병참(兵站) 군사-부방(赴防) 
1433-06-24L0	외교-야(野) 사법-재판(裁判) 군사-군정(軍政) 군사-휼병(恤兵) 
1433-06-29L0	왕실-의식(儀式) 외교-명(明) 외교-왜(倭) 외교-야(野) 
1433-07-02L0	외교-야(野) 
1433-07-21L0	왕실-종사(宗社) 과학-천기(天氣) 사상-토속신앙(土俗信仰) 농업-임업(林業) 건설-토목(土木) 역사-고사(故事) 인사-임면(任免) 
1433-08-13L0	사법-재판(裁判) 사법-치안(治安) 
1433-08-17L0	외교-야(野) 왕실-사급(賜給) 군사-군역(軍役) 
1433-08-17L0	외교-왜(倭) 군사-지방군(地方軍) 인사-관리(管理) 왕실-사급(賜給) 
1433-08-21L0	외교-명(明) 무역(貿易) 
1433-08-30L0	외교-명(明) 외교-야(野) 
1433-08-09L1	외교-명(明) 군사-부방(赴防) 
1433-08-18L1	외교-유구(琉球) 풍속-예속(禮俗) 
1433-08-20L1	왕실-의식(儀式) 외교-명(明) 
1433-08-20L1	외교-명(明) 외교-야(野) 인사-관리(管理) 정론-정론(政論) 
1433-08-22L1	외교-명(明) 사법-재판(裁判) 사법-행형(行刑) 사법-법제(法制) 사법-탄핵(彈劾) 인사-관리(管理) 
1433-08-24L1	군사-관방(關防) 외교-명(明) 외교-야(野) 
1433-08-27L1	행정-중앙행정(中央行政) 역사-전사(前史) 
1433-08-29L1	외교-야(野) 외교-명(明) 왕실-행행(行幸) 군사-병법(兵法) 
1433-09-10L0	외교-야(野) 
1433-09-13L0	군사-관방(關防) 군사-군역(軍役) 사법-치안(治安) 사법-탄핵(彈劾) 
1433-09-16L0	인물(人物) 과학-역법(曆法) 과학-천기(天氣) 인사-임면(任免) 
1433-09-17L0	신분-천인(賤人) 사법-재판(裁判) 사법-행형(行刑) 윤리(倫理) 
1433-09-20L0	외교-명(明) 외교-야(野) 사법-재판(裁判) 
1433-09-21L0	외교-명(明) 외교-야(野) 
1433-10-09L0	외교-명(明) 
1433-10-11L0	외교-명(明) 
1433-10-12L0	사법-재판(裁判) 사법-행형(行刑) 신분-천인(賤人) 
1433-10-13L0	외교-명(明) 재정-진상(進上) 
1433-10-20L0	사법-재판(裁判) 의생활-관복(官服) 의생활-예복(禮服) 외교-명(明) 사상-불교(佛敎) 행정-지방행정(地方行政) 
1433-10-23L0	왕실-의식(儀式) 사법-법제(法制) 사법-행형(行刑) 사법-재판(裁判) 사법-치안(治安) 외교-명(明) 행정-지방행정(地方行政) 
1433-10-24L0	사법-재판(裁判) 사법-법제(法制) 행정-지방행정(地方行政) 신분-천인(賤人) 
1433-10-29L0	외교-야(野) 외교-명(明) 
1433-11-01L0	외교-명(明) 무역(貿易) 금융-화폐(貨幣) 광업-광산(鑛山) 재정-창고(倉庫) 왕실-국왕(國王) 왕실-의식(儀式) 
1433-11-11L0	외교-명(明) 외교-야(野) 군사-관방(關防) 군사-군정(軍政) 농업(農業) 
1433-11-12L0	외교-명(明) 군사-군기(軍器) 무역(貿易) 
1433-11-19L0	외교-야(野) 호구-이동(移動) 군사-군정(軍政) 군사-관방(關防) 역사-고사(故事) 
1433-11-21L0	군사-관방(關防) 군사-군정(軍政) 외교-야(野) 
1433-11-26L0	외교-명(明) 외교-야(野) 
1433-12-09L0	윤리(倫理) 사법-행형(行刑) 정론-정론(政論) 
1433-12-13L0	외교-명(明) 외교-야(野) 출판-서책(書冊) 교육-특수교육(特殊敎育) 군사-관방(關防) 무역(貿易) 
1433-12-14L0	외교-명(明) 
1433-12-16L0	외교-야(野) 
1433-12-26L0	사법-행형(行刑) 사법-치안(治安) 
1434-01-06L0	군사-관방(關防) 군사-군역(軍役) 호구-이동(移動) 호구-호구(戶口) 구휼(救恤) 교통-수운(水運) 행정-지방행정(地方行政) 재정-국용(國用) 
1434-01-10L0	교육-특수교육(特殊敎育) 어문학-어학(語學) 
1434-01-12L0	외교-야(野) 구휼(救恤) 왕실-종사(宗社) 왕실-사급(賜給) 왕실-비빈(妃嬪) 인사-관리(管理) 
1434-01-20L0	가족-가족(家族) 군사-중앙군(中央軍) 역사-고사(故事) 변란-정변(政變) 인사-관리(管理) 왕실-종친(宗親) 
1434-01-26L0	외교-명(明) 사법-행형(行刑) 사법-치안(治安) 사법-탄핵(彈劾) 인사-임면(任免) 무역(貿易) 
1434-02-26L0	외교-명(明) 왕실-사급(賜給) 과학-천기(天氣) 인사-임면(任免) 무역(貿易) 사법-법제(法制) 사법-탄핵(彈劾) 물가(物價) 광업(鑛業) 
1434-02-27L0	왕실-의식(儀式) 
1434-03-07L0	외교-왜(倭) 
1434-03-30L0	외교-명(明) 외교-야(野) 외교-왜(倭) 상업-시장(市場) 왕실-비빈(妃嬪) 무역(貿易) 
1434-04-14L0	윤리(倫理) 
1434-04-14L0	윤리(倫理) 사법-재판(裁判) 
1434-05-08L0	사상-불교(佛敎) 외교-야(野) 사법-법제(法制) 농업-전제(田制) 인사-관리(管理) 
1434-05-08L0	교육-특수교육(特殊敎育) 행정-중앙행정(中央行政) 
1434-06-01L0	군사-관방(關防) 군사-군정(軍政) 사법-행형(行刑) 신분(身分) 인사-관리(管理) 행정(行政) 외교(外交) 농업(農業) 가족(家族) 
1434-06-05L0	사법-재판(裁判) 사법-탄핵(彈劾) 왕실-경연(經筵) 윤리(倫理) 
1434-07-06L0	왕실-의식(儀式) 과학-천기(天氣) 농업-농작(農作) 농업-권농(勸農) 
1434-08-05L0	왕실-의식(儀式) 농업-농작(農作) 
1434-08-07L0	인사-임면(任免) 인물(人物) 
1434-08-25L0	사법-재판(裁判) 사법-행형(行刑) 사법-치안(治安) 의약(醫藥) 
1434-08-26L0	외교-명(明) 외교-야(野) 
1434-10-27L0	군사-군정(軍政) 군사-병법(兵法) 출판-서책(書冊) 
1434-12-16L0	왕실-의식(儀式) 인사-임면(任免) 행정-중앙행정(中央行政) 역사-전사(前史) 
1435-01-19L0	외교-야(野) 군사(軍事) 
1435-02-01L0	인사-임면(任免) 
1435-02-04L0	외교-명(明) 왕실-의식(儀式) 의생활-예복(禮服) 
1435-03-12L0	인사-관리(管理) 사법-재판(裁判) 사법-치안(治安) 호구-이동(移動) 구휼(救恤) 
1435-04-16L0	인사-임면(任免) 인사-관리(管理) 군사-관방(關防) 
1435-08-06L0	인사-관리(管理) 과학-천기(天氣) 
1436-04-25L0	왕실-사급(賜給) 
1438-02-14L0	금융-화폐(貨幣) 
1438-05-14L0	외교-명(明) 외교-야(野) 왕실-사급(賜給) 
1438-10-04L0	인물(人物) 
1447-11-09L0	인물(人物) 외교-왜(倭) 
1449-06-20L0	사상-불교(佛敎) 정론(政論) 사법-법제(法制) 역사-고사(故事) 어문학-어학(語學) 
1403-11-27L1	인사-임면(任免) 
1404-01-18L0	사법-행형(行刑) 사법-탄핵(彈劾) 
1404-01-23L0	사법-행형(行刑) 사법-탄핵(彈劾) 신분(身分) 
1404-02-04L0	사법-행형(行刑) 
1405-01-15L0	인사-임면(任免) 인사-관리(管理) 군사-군정(軍政) 행정-중앙행정(中央行政) 
1406-01-05L0	사법-탄핵(彈劾) 의약-약학(藥學) 
1406-01-18L0	사법-탄핵(彈劾) 
1406-01-25L0	인사-임면(任免) 
1406-03-13L0	재정-진상(進上) 왕실-행행(行幸) 
1406-05-02L0	왕실-경연(經筵) 
1406-08-03L0	인사-임면(任免) 외교-명(明) 
1407-04-18L0	인사-선발(選拔) 
1407-07-11L0	인사-임면(任免) 외교(外交) 왕실(王室) 
1407-08-08L0	왕실-사급(賜給) 
1407-09-12L0	왕실-의식(儀式) 
1407-09-25L0	외교-명(明) 왕실-의식(儀式) 
1408-04-02L0	외교-명(明) 
1408-04-02L0	외교-명(明) 어문학-문학(文學) 
1408-04-02L0	외교-명(明) 어문학-문학(文學) 
1408-04-16L0	왕실(王室) 사법-법제(法制) 
1408-05-01L0	인사-임면(任免) 
1408-09-04L0	왕실-종사(宗社) 어문학-문학(文學) 출판-인쇄(印刷) 
1408-11-07L0	인사-임면(任免) 
1408-12-05L0	사법-행형(行刑) 사법-치안(治安) 변란(變亂) 왕실-비빈(妃嬪) 
1408-12-08L0	사법-행형(行刑) 사법-탄핵(彈劾) 변란(變亂) 왕실(王室) 
1408-12-09L0	사법-행형(行刑) 변란(變亂) 왕실(王室) 
1408-12-11L0	사법-행형(行刑) 정론(政論) 변란(變亂) 
1408-12-12L0	사법-행형(行刑) 
1409-01-01L0	왕실-의식(儀式) 
1409-04-02L0	사법-행형(行刑) 
1409-04-02L0	왕실(王室) 사법-행형(行刑) 정론(政論) 변란(變亂) 역사-고사(故事) 
1409-04-07L1	사법-행형(行刑) 
1410-08-10L0	사법-행형(行刑) 인사-관리(管理) 행정-중앙행정(中央行政) 
1411-08-09L0	왕실-사급(賜給) 
1411-12-09L0	왕실-의식(儀式) 
1411-12-07L1	인사-임면(任免) 예술-음악(音樂) 인물(人物) 
1411-12-19L1	인사-임면(任免) 
1412-05-03L0	인사-임면(任免) 예술-음악(音樂) 인물(人物) 
1412-08-21L0	인사-임면(任免) 농업-농작(農作) 
1416-06-24L0	인사-임면(任免) 인사-관리(管理) 행정-중앙행정(中央行政) 
1416-09-27L0	인사-임면(任免) 
1417-01-27L0	왕실-의식(儀式) 출판-서책(書冊) 
1417-02-12L0	인사-선발(選拔) 
1417-03-16L0	인사-선발(選拔) 인사-관리(管理) 
1417-04-08L0	왕실-행행(行幸) 인사-선발(選拔) 인사-임면(任免) 사법-법제(法制) 
1417-04-22L0	왕실-사급(賜給) 
1417-06-16L0	인사-임면(任免) 교통-육운(陸運) 
1417-06-27L0	농업-전제(田制) 
1417-07-15L0	왕실-사급(賜給) 의생활(衣生活) 
1417-12-03L0	인사-임면(任免) 
1417-12-15L0	인사-임면(任免) 왕실-사급(賜給) 
1418-06-05L0	왕실-종친(宗親) 왕실-비빈(妃嬪) 인사-임면(任免) 인사-관리(管理) 
1418-07-06L0	사법-탄핵(彈劾) 정론(政論) 재정-전세(田稅) 왕실(王室) 물가(物價) 
1418-08-04L0	인사-임면(任免) 왕실-사급(賜給) 
1399-09-10L0	정론(政論) 인사-임면(任免) 인사-관리(管理) 
1400-08-04L0	인사-임면(任免) 
1400-11-13L0	왕실-국왕(國王) 인사-임면(任免) 
1400-11-13L0	왕실-국왕(國王) 행정-중앙행정(中央行政) 인사-임면(任免) 역사(歷史) 군사-중앙군(中央軍) 
